ID,title,release_year,genres,rating
493,paternity,1981,"['Comedy', 'Romance']",45.0
494,hey bartender,2013,['Documentary'],44.0
495,suspended animation,2003,['Thriller'],43.0
496,jake speed,1986,"['Action', 'Adventure', 'Comedy', 'Crime']",42.0
497,tonight you re mine,2012,"['Drama', 'Comedy', 'Music']",41.0
498,two moon junction,1988,"['Drama', 'Romance']",38.0
499,shock treatment,1981,"['Comedy', 'Musical']",36.0
500,take care,2014,"['Drama', 'Comedy', 'Romance']",34.0
501,the wait,2014,"['Drama', 'Thriller']",34.0
502,the time being,2013,['Mystery'],29.0
503,answers to nothing,2011,"['Drama', 'Mystery']",29.0
504,the condemned,2013,['Mystery'],29.0
505,the crash,2017,"['Thriller', 'Crime']",28.0
506,mccanick,2014,"['Drama', 'Mystery', 'Thriller', 'Crime']",28.0
507,friended to death,2014,['Comedy'],26.0
508,besotted,2002,"['Comedy', 'Romance']",20.0
509,unplanned,2019,"['Biography', 'Drama']",10.0
510,darkness,2004,"['Mystery', 'Thriller', 'Horror']",15.0
511,kung pow enter the fist,2002,"['Action', 'Comedy']",14.0
512,knock down the house,2019,['Documentary'],80.0
513,marci x,2003,"['Comedy', 'Music']",20.0
514,valentine,2001,"['Thriller', 'Horror']",18.0
515,deuces wild,2001,"['Action', 'Drama', 'Crime']",16.0
516,mortal kombat annihilation,1997,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'Fantasy']",11.0
517,harlem nights,1989,"['Drama', 'Comedy', 'Romance', 'Crime']",16.0
518,jawbreaker,1999,"['Comedy', 'Crime']",22.0
519,surviving christmas,2004,"['Comedy', 'Romance']",19.0
520,the ottoman lieutenant,2017,"['Drama', 'War']",26.0
521,ready to rumble,2000,"['Sport', 'Comedy']",23.0
522,the mod squad,1999,"['Action', 'Thriller']",16.0
523,adam,2019,['Comedy'],64.0
524,dracula 2000,2000,"['Action', 'Horror', 'Romance']",26.0
525,here on earth,2000,"['Drama', 'Romance']",25.0
526,double take,2001,"['Action', 'Thriller', 'Comedy', 'Crime']",25.0
527,in the name of king a dungeon siege tale,2008,"['Action', 'Adventure', 'Drama', 'Fantasy']",15.0
528,sorority row,2009,"['Thriller', 'Horror']",24.0
529,half baked,1998,"['Comedy', 'Crime']",16.0
530,bats,1999,"['Thriller', 'Horror']",23.0
531,tales of erotica,2003,"['Drama', 'Comedy']",24.0
532,without a paddle,2004,"['Adventure', 'Mystery', 'Comedy']",29.0
533,phantoms,1998,"['Drama', 'Thriller', 'Horror']",26.0
534,what love is,2007,['Comedy'],14.0
535,maria full of grace,2004,"['Drama', 'Thriller', 'Crime']",87.0
536,half past dead,2002,"['Action', 'Thriller', 'Crime']",23.0
537,the last face,2017,['Drama'],16.0
538,cursed,2005,"['Thriller', 'Fantasy', 'Horror', 'Comedy']",31.0
539,nurse betty,2000,"['Thriller', 'Comedy', 'Romance', 'Crime']",69.0
540,vegas vacation,1997,['Comedy'],20.0
541,the new guy,2002,['Comedy'],24.0
542,bloodrayne,2006,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Comedy']",18.0
543,the quiet,2006,"['Drama', 'Thriller']",29.0
544,they,2002,"['Thriller', 'Horror']",31.0
545,grind,2003,"['Adventure', 'Sport', 'Comedy']",30.0
546,corky romano,2001,"['Comedy', 'Crime']",20.0
547,she hate me,2004,"['Drama', 'Comedy']",28.0
548,hell ride,2008,"['Action', 'Adventure', 'Drama', 'Thriller']",25.0
549,the tiger and snow,2006,"['Drama', 'Comedy', 'Romance', 'War']",22.0
550,pavilion of women,2001,"['Adventure', 'Drama', 'Romance', 'War']",26.0
551,pulse,2006,"['Sci-Fi', 'Mystery', 'Thriller', 'Fantasy', 'Horror']",27.0
552,rambo last blood,2019,"['Action', 'Adventure', 'Thriller', 'Western']",26.0
553,deception,2008,"['Drama', 'Mystery', 'Thriller', 'Romance', 'Crime']",31.0
554,idle hands,1999,"['Sci-Fi', 'Mystery', 'Thriller', 'Fantasy', 'Horror', 'Comedy']",31.0
555,antitrust,2001,"['Drama', 'Thriller']",31.0
556,dead man on campus,1998,['Comedy'],27.0
557,london,2006,"['Drama', 'Romance']",24.0
558,domestic disturbance,2001,"['Mystery', 'Thriller', 'Crime']",29.0
559,shadow hours,2000,"['Drama', 'Thriller']",26.0
560,soul plane,2004,"['Comedy', 'Music']",33.0
561,the replacements,2000,"['Sport', 'Comedy']",30.0
562,vampire s kiss,1989,"['Fantasy', 'Horror', 'Comedy']",31.0
563,sonny,2002,"['Drama', 'Crime']",31.0
564,9 dead gay guys,2003,"['Comedy', 'Crime']",21.0
565,downloading nancy,2009,"['Drama', 'Thriller']",19.0
566,the punisher,2004,"['Action', 'Drama', 'Thriller', 'Crime']",33.0
567,hector and the search for happiness,2014,"['Adventure', 'Drama', 'Comedy']",29.0
568,sweet november,2001,"['Drama', 'Comedy', 'Romance']",27.0
569,body shots,1999,['Drama'],36.0
570,demolition man,1993,"['Action', 'Sci-Fi', 'Crime']",34.0
571,hide and seek,2005,"['Mystery', 'Thriller', 'Horror']",35.0
572,summer of sam,1999,"['Drama', 'Thriller', 'Romance', 'Crime']",67.0
573,the bachelor,1999,"['Comedy', 'Romance']",31.0
574,snow day,2000,"['Adventure', 'Comedy', 'Romance', 'Family']",34.0
575,little black book,2004,"['Drama', 'Comedy', 'Romance']",36.0
576,the man,2005,"['Action', 'Comedy', 'Crime']",33.0
577,staying alive,1983,"['Drama', 'Music']",23.0
578,what goes up,2009,['Drama'],22.0
579,company man,2001,['Comedy'],18.0
580,self less,2015,"['Action', 'Sci-Fi', 'Drama', 'Mystery', 'Thriller']",34.0
581,loser,2000,"['Comedy', 'Romance']",35.0
582,vampire in brooklyn,1995,"['Horror', 'Comedy', 'Romance']",27.0
583,whipped,2000,"['Comedy', 'Romance']",10.0
584,waking up in reno,2002,"['Comedy', 'Romance']",28.0
585,let it ride,1989,"['Action', 'Comedy']",33.0
586,surviving eden,2006,['Comedy'],30.0
587,the butterfly effect,2004,"['Sci-Fi', 'Mystery', 'Thriller']",30.0
588,elite squad,2008,"['Drama', 'Thriller', 'Romance', 'Crime']",33.0
589,urban legend,1998,"['Mystery', 'Thriller', 'Horror']",35.0
590,end of days,1999,"['Action', 'Mystery', 'Thriller', 'Fantasy', 'Horror']",33.0
591,the hunted,2003,"['Action', 'Drama', 'Thriller', 'Crime']",40.0
592,detroit rock city,1999,"['Adventure', 'Comedy', 'Music']",33.0
593,highlander,1986,"['Action', 'Adventure', 'Fantasy']",24.0
594,out cold,2001,"['Sport', 'Comedy']",22.0
595,autumn in new york,2000,"['Drama', 'Romance']",24.0
596,the amati girls,2001,['Drama'],29.0
597,hellraiser bloodline,1996,"['Sci-Fi', 'Horror']",21.0
598,bollywood hollywood,2003,"['Drama', 'Comedy', 'Romance', 'Musical']",35.0
599,johnson family vacation,2004,['Comedy'],29.0
600,underworld evolution,2006,"['Action', 'Sci-Fi', 'Thriller', 'Fantasy']",36.0
601,kingsglaive final fantasy xv,2016,"['Action', 'Adventure', 'Sci-Fi', 'Drama', 'Fantasy', 'Animation']",35.0
602,equilibrium,2002,"['Action', 'Sci-Fi', 'Drama', 'Thriller']",33.0
603,gone in sixty seconds,2000,"['Action', 'Thriller', 'Crime']",35.0
604,twin peaks fire walk with me,1992,"['Drama', 'Mystery', 'Thriller', 'Fantasy', 'Horror']",28.0
605,pootie tang,2001,"['Action', 'Adventure', 'Comedy', 'Musical']",31.0
606,problem child,1990,"['Comedy', 'Family']",27.0
607,gummo,1997,['Drama'],19.0
608,amy s orgasm,2002,"['Comedy', 'Romance']",36.0
609,timecode,2000,['Drama'],65.0
610,therese the story of saint lisieux,2004,"['Biography', 'Drama']",27.0
611,the million dollar hotel,2001,"['Drama', 'Mystery', 'Thriller']",25.0
612,spies like us,1985,"['Adventure', 'Comedy']",22.0
613,revoloution,2006,['Drama'],27.0
614,warcraft,2016,"['Action', 'Adventure', 'Fantasy']",32.0
615,final destination,2000,"['Thriller', 'Horror']",36.0
616,dream house,2011,"['Drama', 'Mystery', 'Thriller']",35.0
617,shutter,2008,"['Mystery', 'Thriller', 'Horror']",37.0
618,turistas,2006,"['Adventure', 'Drama', 'Mystery', 'Thriller', 'Horror']",36.0
619,happiness,1998,"['Drama', 'Comedy']",81.0
620,red planet,2000,"['Action', 'Sci-Fi', 'Thriller']",34.0
621,senseless,1998,"['Comedy', 'Romance']",36.0
622,broken bridges,2006,"['Drama', 'Music']",32.0
623,the vanishing of sidney hall,2018,"['Drama', 'Mystery']",18.0
624,masked and anonymous,2003,"['Drama', 'Comedy', 'Music']",32.0
625,liam gallagher as it was,2019,"['Music', 'Documentary']",48.0
626,happy gilmore,1996,"['Sport', 'Comedy', 'Romance']",31.0
627,billy madison,1995,"['Comedy', 'Romance']",16.0
628,death sentence,2007,"['Action', 'Drama', 'Thriller']",36.0
629,christmas with the kranks,2004,"['Comedy', 'Family']",22.0
630,my soul to take,2010,"['Thriller', 'Horror']",25.0
631,queen of the damned,2002,"['Fantasy', 'Horror', 'Music']",30.0
632,clue,1985,"['Mystery', 'Thriller', 'Comedy', 'Crime']",36.0
633,indecent proposal,1993,"['Drama', 'Romance']",35.0
634,spun,2003,"['Drama', 'Comedy', 'Crime']",41.0
635,mindhunters,2005,"['Drama', 'Mystery', 'Thriller']",33.0
636,digimon digital monsters,2000,"['Action', 'Adventure', 'Thriller', 'Fantasy', 'Animation']",20.0
637,the ex,2007,"['Comedy', 'Romance']",32.0
638,pokemon heroes,2003,"['Action', 'Adventure', 'Crime', 'Animation', 'Family']",27.0
639,to save a life,2010,['Drama'],19.0
640,shottas,2006,"['Action', 'Drama', 'Crime']",36.0
641,mixed nuts,1994,"['Drama', 'Mystery', 'Thriller', 'Comedy']",14.0
642,gray matters,2007,"['Comedy', 'Romance']",31.0
643,an american affair,2009,['Drama'],31.0
644,silent hill,2006,"['Drama', 'Mystery', 'Thriller', 'Fantasy', 'Horror']",31.0
645,freddy vs jason,2003,"['Action', 'Thriller', 'Horror']",37.0
646,the phantom of opera,2004,"['Drama', 'Thriller', 'Romance', 'Musical']",40.0
647,the cell,2000,"['Sci-Fi', 'Thriller', 'Fantasy', 'Horror']",40.0
648,dead man down,2013,"['Action', 'Drama', 'Thriller', 'Crime']",39.0
649,may,2003,"['Drama', 'Thriller', 'Horror', 'Romance']",58.0
650,war,2007,"['Action', 'Thriller', 'Crime']",36.0
651,cry wolf,2005,"['Drama', 'Mystery', 'Thriller', 'Horror']",39.0
652,big fat liar,2002,"['Adventure', 'Comedy', 'Family']",36.0
653,the salton sea,2002,"['Drama', 'Mystery', 'Thriller', 'Crime']",41.0
654,michael,1996,"['Drama', 'Fantasy', 'Comedy', 'Romance']",38.0
655,halloween the curse of michael myers,1995,"['Thriller', 'Horror']",10.0
656,i can only imagine,2018,"['Drama', 'Music', 'Family']",30.0
657,uhf,1989,['Comedy'],32.0
658,dirty dancing havana nights,2004,"['Drama', 'Romance']",39.0
659,i melt with you,2011,['Thriller'],26.0
660,head in the clouds,2004,"['Drama', 'Romance', 'War']",40.0
661,three to tango,1999,"['Comedy', 'Romance']",36.0
662,poolhall junkies,2003,"['Drama', 'Thriller']",36.0
663,my way,2012,"['Action', 'Drama', 'History', 'War']",30.0
664,at first sight,1999,"['Drama', 'Romance']",40.0
665,there be dragons,2011,"['Biography', 'Drama']",33.0
666,friday the 13th part vii new blood,1988,"['Thriller', 'Horror']",13.0
667,the body,2001,"['Drama', 'Thriller', 'Romance']",21.0
668,bigger than the sky,2005,"['Drama', 'Comedy', 'Romance']",21.0
669,tyrel,2018,"['Drama', 'Comedy']",71.0
670,spawn,1997,"['Action', 'Thriller', 'Fantasy']",34.0
671,the amityville horror,2005,"['Drama', 'Mystery', 'Thriller', 'Horror']",33.0
672,uptown girls,2003,"['Drama', 'Comedy', 'Romance']",33.0
673,revolver,2007,"['Drama', 'Mystery', 'Thriller', 'Crime']",25.0
674,repo the genetic opera,2008,"['Sci-Fi', 'Horror', 'Musical']",32.0
675,backdraft,1991,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",38.0
676,churchill,2017,"['Biography', 'Drama', 'Thriller']",44.0
677,phenomenon,1996,"['Drama', 'Fantasy', 'Romance']",41.0
678,monkeybone,2001,"['Fantasy', 'Comedy', 'Romance', 'Animation']",40.0
679,pokemon 4 the movie,2002,"['Action', 'Adventure', 'Animation', 'Family']",25.0
680,the majestic,2001,"['Drama', 'Romance']",27.0
681,don t say a word,2001,"['Drama', 'Thriller', 'Crime']",38.0
682,fools rush in,1997,"['Drama', 'Comedy', 'Romance']",37.0
683,somewhere in time,1980,"['Drama', 'Fantasy', 'Romance']",29.0
684,the skulls,2000,"['Action', 'Drama', 'Thriller', 'Horror', 'Crime']",24.0
685,daltry calhoun,2005,"['Drama', 'Comedy']",30.0
686,gun shy,2000,"['Comedy', 'Romance', 'Crime']",42.0
687,sleepwalking,2008,['Drama'],40.0
688,hellbound hellraiser ii,1988,"['Thriller', 'Horror']",41.0
689,even cowgirls get the blues,1994,"['Drama', 'Comedy', 'Romance', 'Western']",28.0
690,pink floyd the wall,1982,"['Drama', 'Fantasy', 'Music', 'Animation', 'Musical']",47.0
691,the family tree,2011,"['Drama', 'Comedy']",24.0
692,underworld,2003,"['Action', 'Sci-Fi', 'Thriller', 'Fantasy']",42.0
693,orphan,2009,"['Drama', 'Thriller', 'Horror']",42.0
694,bad boys,1995,"['Action', 'Drama', 'Thriller', 'Comedy', 'Crime']",41.0
695,running scared,2006,"['Action', 'Drama', 'Thriller', 'Crime']",41.0
696,the spirit,2008,"['Action', 'Drama', 'Thriller', 'Fantasy', 'Crime']",30.0
697,hostage,2005,"['Action', 'Drama', 'Thriller', 'Crime']",44.0
698,a walk to remember,2002,"['Drama', 'Romance']",35.0
699,polar,2019,"['Action', 'Drama', 'Thriller', 'Crime']",19.0
700,the family man,2000,"['Drama', 'Fantasy', 'Comedy', 'Romance']",42.0
701,i love you beth cooper,2009,['Comedy'],32.0
702,bully,2001,"['Drama', 'Thriller', 'Crime']",45.0
703,hollywood homicide,2003,"['Action', 'Thriller', 'Comedy', 'Crime']",47.0
704,bad company,2002,"['Action', 'Adventure', 'Thriller', 'Comedy']",37.0
705,pokemon the movie 2000,2000,"['Action', 'Adventure', 'Animation', 'Family']",28.0
706,last knights,2015,"['Action', 'Adventure']",27.0
707,in out,1997,['Comedy'],70.0
708,the brothers solomon,2007,['Comedy'],32.0
709,true legend,2011,"['Action', 'Drama', 'History']",62.0
710,the other side of heaven,2002,"['Adventure', 'Biography', 'Drama']",38.0
711,cobra,1986,"['Action', 'Thriller', 'Crime']",25.0
712,whatever it takes,2000,"['Drama', 'Comedy', 'Romance']",20.0
713,no such thing,2002,"['Drama', 'Fantasy', 'Horror', 'Comedy']",36.0
714,drowning mona,2000,"['Mystery', 'Comedy', 'Crime']",25.0
715,the jacket,2005,"['Sci-Fi', 'Mystery', 'Thriller', 'Fantasy', 'Horror']",44.0
716,freddy got fingered,2001,['Comedy'],13.0
717,mallrats,1995,"['Comedy', 'Romance']",41.0
718,pay it forward,2000,"['Drama', 'Romance']",40.0
719,wicker park,2004,"['Drama', 'Mystery', 'Thriller', 'Romance']",40.0
720,the outsiders,1983,"['Drama', 'Romance', 'Crime']",41.0
721,ghosts of girlfriends past,2009,"['Fantasy', 'Comedy', 'Romance']",34.0
722,bulletproof monk,2003,"['Action', 'Adventure', 'Comedy']",40.0
723,the one,2001,"['Action', 'Sci-Fi', 'Thriller']",25.0
724,beverly hills cop iii,1994,"['Action', 'Thriller', 'Comedy', 'Crime']",16.0
725,saving silverman,2001,"['Comedy', 'Romance', 'Crime']",22.0
726,behaving badly,2014,['Comedy'],18.0
727,original sin,2001,"['Drama', 'Mystery', 'Thriller', 'Romance']",33.0
728,all the right moves,1983,"['Drama', 'Sport', 'Romance']",62.0
729,love don t cost a thing,2003,"['Drama', 'Comedy', 'Romance']",37.0
730,pumpkin,2002,"['Drama', 'Sport', 'Comedy', 'Romance']",46.0
731,nobel son,2008,"['Drama', 'Thriller', 'Comedy', 'Crime']",28.0
732,love ranch,2010,['Drama'],37.0
733,a rumor of angels,2002,['Drama'],35.0
734,st elmo s fire,1985,"['Drama', 'Romance']",35.0
735,cam2cam,2014,"['Thriller', 'Horror']",28.0
736,stay,2005,"['Drama', 'Mystery', 'Thriller']",41.0
737,lethal weapon 4,1998,"['Action', 'Thriller', 'Crime']",37.0
738,america imagine a world without her,2014,['Documentary'],15.0
739,joe dirt,2001,"['Adventure', 'Mystery', 'Comedy', 'Romance']",20.0
740,see no evil,2006,"['Action', 'Mystery', 'Thriller', 'Horror', 'Crime']",17.0
741,the mexican,2001,"['Action', 'Adventure', 'Comedy', 'Romance', 'Crime']",43.0
742,pokemon 3 the movie,2001,"['Action', 'Adventure', 'Fantasy', 'Animation', 'Family']",22.0
743,stage fright,2014,"['Horror', 'Musical']",39.0
744,big trouble,2002,"['Thriller', 'Comedy', 'Crime']",47.0
745,against all odds,1984,"['Action', 'Adventure', 'Drama', 'Thriller', 'Romance', 'Crime']",42.0
746,woman on top,2000,"['Comedy', 'Romance']",41.0
747,swing kids,1993,"['Drama', 'Music']",39.0
748,novocaine,2001,"['Drama', 'Thriller', 'Comedy', 'Crime']",45.0
749,just visiting,2001,"['Fantasy', 'Comedy']",38.0
750,how to deal,2003,"['Drama', 'Comedy', 'Romance']",45.0
751,film geek,2006,['Comedy'],35.0
752,psycho beach party,2000,"['Mystery', 'Horror', 'Comedy']",42.0
753,the haunting of sharon tate,2019,"['Drama', 'Thriller', 'Horror']",8.0
754,fireflies in the garden,2011,['Drama'],34.0
755,take,2008,"['Drama', 'Thriller', 'Crime']",22.0
756,carpool,1996,['Comedy'],15.0
757,the specials,2000,"['Action', 'Fantasy', 'Comedy']",38.0
758,jingle all the way,1996,"['Comedy', 'Family']",34.0
759,phantasm ii,1988,"['Action', 'Sci-Fi', 'Thriller', 'Fantasy', 'Horror']",42.0
760,the hitcher,1986,['Thriller'],32.0
761,southern comfort,2001,['Documentary'],78.0
762,the skeleton key,2005,"['Drama', 'Mystery', 'Thriller', 'Horror']",47.0
763,mr brooks,2007,"['Drama', 'Mystery', 'Thriller', 'Crime']",45.0
764,the ninth gate,2000,"['Drama', 'Mystery', 'Thriller', 'Fantasy', 'Horror']",44.0
765,kate leopold,2001,"['Fantasy', 'Comedy', 'Romance']",44.0
766,last action hero,1993,"['Action', 'Adventure', 'Fantasy', 'Comedy']",44.0
767,kingpin,1996,"['Sport', 'Comedy']",43.0
768,scrooged,1988,"['Drama', 'Fantasy', 'Comedy']",38.0
769,torque,2004,"['Action', 'Thriller', 'Crime']",41.0
770,collateral damage,2002,"['Action', 'Thriller']",33.0
771,radio,2003,"['Drama', 'Sport']",38.0
772,jack,1996,"['Drama', 'Fantasy', 'Comedy']",31.0
773,suicide kings,1998,"['Drama', 'Mystery', 'Thriller', 'Comedy', 'Crime']",43.0
774,the minus man,1999,"['Drama', 'Mystery', 'Thriller', 'Crime']",56.0
775,city by the sea,2002,"['Drama', 'Mystery', 'Thriller', 'Crime']",50.0
776,basic,2003,"['Drama', 'Mystery', 'Thriller', 'Crime']",34.0
777,venom,2005,"['Thriller', 'Horror']",25.0
778,mvp most valuable primate,2000,"['Sport', 'Comedy', 'Family']",43.0
779,last men in aleppo,2017,"['War', 'Documentary']",80.0
780,dirty girl,2011,['Drama'],37.0
781,trapped,2002,"['Drama', 'Thriller', 'Crime']",42.0
782,the professor,2019,"['Drama', 'Comedy']",37.0
783,duets,2000,"['Drama', 'Comedy', 'Music']",40.0
784,dot the i,2005,"['Drama', 'Thriller', 'Romance']",39.0
785,twice born,2013,"['Drama', 'Romance', 'War']",34.0
786,snipes,2002,"['Drama', 'Thriller']",32.0
787,the great outdoors,1988,['Comedy'],24.0
788,the perfect game,2010,"['Drama', 'Sport', 'Family']",42.0
789,bright,2017,"['Action', 'Sci-Fi', 'Thriller', 'Fantasy', 'Crime']",29.0
790,predator,1987,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",45.0
791,only god forgives,2013,"['Drama', 'Thriller', 'Crime']",37.0
792,blade,1998,"['Action', 'Adventure', 'Thriller', 'Fantasy']",45.0
793,speed racer,2008,"['Action', 'Sport', 'Family']",37.0
794,upside down,2013,"['Sci-Fi', 'Drama', 'Fantasy', 'Romance']",45.0
795,bill ted s excellent adventure,1989,"['Adventure', 'Sci-Fi', 'Comedy', 'Family']",44.0
