ID,title,release_year,genres,rating
390,dangerous,1935,"['Classics', 'Drama']",83.0
391,dangerous liaisons,1988,['Drama'],93.0
392,the dark mirror,1946,"['Drama', 'Mystery', 'Suspense']",71.0
393,darling,1965,"['Art House', 'International', 'Classics', 'Comedy', 'Drama', 'Romance']",67.0
394,day of the dead,1985,['Horror'],81.0
395,the day earth stood still,1951,"['Classics', 'Drama', 'Science Fiction', 'Fantasy']",95.0
396,days of wine and roses,1962,"['Classics', 'Drama']",100.0
397,dead heat,1988,"['Action', 'Adventure', 'Comedy', 'Horror', 'Mystery', 'Suspense']",11.0
398,dead reckoning,1947,"['Classics', 'Drama', 'Mystery', 'Suspense']",67.0
399,death in venice,1971,['Drama'],71.0
400,death of a salesman,1985,"['Drama', 'Television']",100.0
401,demoni,1985,"['Art House', 'International', 'Horror']",60.0
402,the desperate hours,1955,"['Classics', 'Drama', 'Mystery', 'Suspense']",86.0
403,devil doll,1964,"['Classics', 'Horror']",20.0
404,dillinger,1973,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",92.0
405,dinner at eight,1933,"['Classics', 'Comedy', 'Drama', 'Romance']",90.0
406,distant thunder,1988,['Drama'],43.0
407,doctor zhivago,1965,"['Classics', 'Drama', 'Television', 'Romance']",84.0
408,dodge city,1939,"['Classics', 'Western']",100.0
409,dolls,1987,['Horror'],60.0
410,dr jekyll and mr hyde,1931,"['Drama', 'Horror']",90.0
411,how the grinch stole christmas,1967,"['Animation', 'Classics', 'Comedy', 'Kids', 'Family', 'Musical', 'Performing Arts', 'Television']",100.0
412,dracula,1931,"['Classics', 'Horror']",92.0
413,dracula,1973,"['Horror', 'Mystery', 'Suspense']",60.0
414,dracula,1979,"['Art House', 'International', 'Drama', 'Horror', 'Romance']",59.0
415,dragnet,2016,"['Action', 'Adventure', 'Comedy']",51.0
416,the dream team,1989,['Comedy'],57.0
417,dressed to kill,1980,"['Drama', 'Horror', 'Mystery', 'Suspense']",80.0
418,duel,1972,"['Mystery', 'Suspense', 'Television']",88.0
419,dune,1984,"['Science Fiction', 'Fantasy']",53.0
420,the eagle has landed,2017,"['Action', 'Adventure', 'Art House', 'International', 'Mystery', 'Suspense']",67.0
421,east of eden,1955,"['Classics', 'Drama']",85.0
422,easy money,1983,"['Action', 'Adventure', 'Comedy']",60.0
423,eaten alive,1977,"['Horror', 'Mystery', 'Suspense']",35.0
424,edipo re,1967,"['Art House', 'International', 'Drama']",88.0
425,the elephant man,1980,['Drama'],92.0
426,the enforcer,1976,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",68.0
427,the enforcer,1951,"['Classics', 'Drama', 'Mystery', 'Suspense']",88.0
428,escape from new york,1981,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",86.0
429,exodus,1960,"['Classics', 'Drama']",63.0
430,eyewitness,1981,"['Horror', 'Mystery', 'Suspense']",75.0
431,fahrenheit 451,1966,"['Classics', 'Science Fiction', 'Fantasy']",81.0
432,the fan,1981,"['Drama', 'Mystery', 'Suspense']",38.0
433,fandango,1985,"['Comedy', 'Drama']",50.0
434,far from the madding crowd,1967,"['Drama', 'Romance']",64.0
435,farewell my lovely,1975,"['Classics', 'Drama', 'Mystery', 'Suspense']",76.0
436,fatal attraction,1987,"['Drama', 'Mystery', 'Suspense']",76.0
437,father of the bride,1950,"['Classics', 'Comedy', 'Drama']",90.0
438,fire and ice,1983,"['Action', 'Adventure', 'Animation', 'Cult Movies', 'Science Fiction', 'Fantasy']",60.0
439,flash gordon,1980,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Fantasy']",83.0
440,flashback,1990,['Comedy'],43.0
441,flesh blood,1985,"['Action', 'Adventure', 'Drama']",85.0
442,the flight of phoenix,1965,"['Action', 'Adventure', 'Classics', 'Drama']",90.0
443,flipper,1963,"['Action', 'Adventure', 'Classics', 'Drama', 'Kids', 'Family', 'Television']",40.0
444,the fly,1958,"['Classics', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",95.0
445,the fly,1986,"['Drama', 'Horror', 'Science Fiction', 'Fantasy']",92.0
446,flying tigers,1942,"['Action', 'Adventure', 'Classics', 'Drama']",67.0
447,footloose,1984,"['Drama', 'Musical', 'Performing Arts', 'Romance']",52.0
448,the four feathers,1939,"['Action', 'Adventure', 'Art House', 'International', 'Classics']",100.0
449,frantic,1988,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",76.0
450,freaky friday,1976,"['Comedy', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",70.0
451,fright night,1985,['Horror'],92.0
452,from here to eternity,1953,"['Classics', 'Drama', 'Romance']",92.0
453,frosty the snowman,1969,"['Animation', 'Kids', 'Family']",73.0
454,the fugitive,1947,['Drama'],86.0
455,fun with dick and jane,2012,['Comedy'],50.0
456,funny farm,1988,['Comedy'],65.0
457,the fury,1978,"['Drama', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",75.0
458,galaxy of terror mindwarp an infinity planet horrors,1981,"['Action', 'Adventure', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",31.0
459,gallipoli,1981,"['Art House', 'International', 'Drama']",91.0
460,the gambler,1974,"['Classics', 'Drama']",78.0
461,game of death,1978,"['Action', 'Adventure', 'Art House', 'International']",50.0
462,the general,1927,"['Comedy', 'Drama', 'Romance']",93.0
463,the getaway,1972,"['Action', 'Adventure', 'Classics', 'Drama']",86.0
464,girls,1962,"['Classics', 'Comedy', 'Musical', 'Performing Arts', 'Special Interest', 'Romance']",33.0
465,gloria,1980,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery', 'Suspense']",93.0
466,glory,1989,['Drama'],93.0
467,go west,1940,"['Classics', 'Comedy', 'Musical', 'Performing Arts', 'Western']",89.0
468,gone in 60 seconds,1974,"['Action', 'Adventure', 'Cult Movies', 'Drama', 'Mystery', 'Suspense']",43.0
469,the goodbye girl,1977,"['Comedy', 'Romance']",84.0
470,goodbye mr chips,1939,"['Art House', 'International', 'Classics', 'Comedy', 'Drama', 'Romance']",82.0
471,the great gatsby,1974,"['Classics', 'Drama', 'Romance']",39.0
472,the great race,1965,"['Action', 'Adventure', 'Classics', 'Comedy', 'Kids', 'Family', 'Romance']",74.0
473,the green berets,1968,"['Action', 'Adventure', 'Classics', 'Drama']",23.0
474,grizzly,1976,"['Horror', 'Mystery', 'Suspense']",40.0
475,the group,1966,['Drama'],60.0
476,gulliver s travels,1939,"['Action', 'Adventure', 'Animation', 'Classics', 'Comedy', 'Kids', 'Family']",69.0
477,the gunfighter,1950,"['Action', 'Adventure', 'Drama', 'Western']",100.0
478,gung ho,1986,['Comedy'],33.0
479,gypsy,1962,"['Classics', 'Musical', 'Performing Arts']",64.0
480,hairspray,1988,"['Comedy', 'Drama', 'Musical', 'Performing Arts']",98.0
481,halloween,1978,"['Horror', 'Mystery', 'Suspense']",96.0
482,hamlet,1948,"['Classics', 'Drama']",95.0
483,the hand,1981,"['Drama', 'Horror']",11.0
484,hard times,2014,"['Action', 'Adventure', 'Classics', 'Drama']",92.0
485,hardcore,1979,['Drama'],76.0
486,the harder they fall,1956,"['Classics', 'Drama', 'Mystery', 'Suspense']",100.0
487,the haunting,1963,"['Classics', 'Horror']",88.0
488,hawaii,1966,"['Action', 'Adventure', 'Classics', 'Drama']",67.0
489,heat,1986,"['Action', 'Adventure', 'Drama']",17.0
490,heaven,1987,"['Documentary', 'Special Interest']",67.0
491,heaven can wait,1978,"['Comedy', 'Science Fiction', 'Fantasy', 'Romance', 'Sports', 'Fitness']",88.0
492,heidi,1937,"['Action', 'Adventure', 'Classics', 'Drama', 'Kids', 'Family']",100.0
493,the hidden fortress,1958,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Drama']",97.0
494,the hills have eyes,1977,"['Horror', 'Mystery', 'Suspense']",65.0
495,the hindenburg,1975,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",36.0
496,the hit,1984,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery', 'Suspense']",86.0
497,a hole in the head,1959,"['Classics', 'Comedy', 'Drama', 'Musical', 'Performing Arts']",75.0
498,hot pursuit,1987,['Comedy'],0.0
499,100 bloody acres,2013,"['Comedy', 'Horror']",79.0
500,100 girls,2000,"['Comedy', 'Romance']",60.0
501,100 streets,2017,['Drama'],41.0
502,the hound of baskervilles,1939,"['Classics', 'Drama', 'Horror', 'Mystery', 'Suspense']",91.0
503,the hound of baskervilles,1959,"['Art House', 'International', 'Classics', 'Mystery', 'Suspense']",94.0
504,house,1986,"['Comedy', 'Horror']",57.0
505,house of wax,1953,"['Drama', 'Horror', 'Mystery', 'Suspense']",95.0
506,house on haunted hill,1959,"['Classics', 'Drama', 'Horror']",88.0
507,hud,1963,"['Classics', 'Drama']",82.0
508,the human factor,1979,"['Drama', 'Mystery', 'Suspense', 'Romance']",33.0
509,the hunchback of notre dame,1923,"['Classics', 'Drama', 'Horror', 'Special Interest']",92.0
510,the hunchback of notre dame,2009,"['Classics', 'Drama', 'Romance']",93.0
511,the hunter,1980,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense', 'Television']",50.0
512,hustle,1975,"['Action', 'Adventure', 'Classics', 'Drama', 'Mystery', 'Suspense']",63.0
513,i the jury,1982,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",40.0
514,imitation of life,1959,"['Classics', 'Drama']",81.0
515,the importance of being earnest,2017,"['Classics', 'Comedy']",88.0
516,impulse,1990,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",25.0
517,in cold blood,1967,['Drama'],84.0
518,the incubus,1982,"['Horror', 'Mystery', 'Suspense']",29.0
519,indiscreet,1958,"['Classics', 'Comedy', 'Romance']",100.0
520,the informer,1935,"['Classics', 'Drama']",94.0
521,inherit the wind,1960,"['Classics', 'Drama', 'Faith', 'Spirituality']",92.0
522,intolerance,1916,['Classics'],97.0
523,invaders from mars,1953,"['Classics', 'Science Fiction', 'Fantasy']",82.0
524,invaders from mars,1986,"['Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",33.0
525,invasion of the body snatchers,1956,"['Classics', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",98.0
526,invasion of the body snatchers,1978,"['Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",93.0
527,the invisible man,1933,"['Classics', 'Comedy', 'Horror', 'Science Fiction', 'Fantasy']",94.0
528,the island,1980,"['Drama', 'Horror', 'Mystery', 'Suspense']",40.0
529,the island of dr moreau,1977,"['Action', 'Adventure', 'Horror', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",56.0
530,islands in the stream,1977,['Drama'],88.0
531,it,1927,"['Classics', 'Comedy', 'Drama', 'Romance']",87.0
532,it s alive,1973,"['Classics', 'Drama', 'Horror', 'Mystery', 'Suspense']",74.0
533,ivanhoe,1952,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Drama', 'Romance']",81.0
534,jack and the beanstalk,1952,"['Classics', 'Comedy', 'Kids', 'Family', 'Musical', 'Performing Arts', 'Science Fiction', 'Fantasy']",43.0
535,jack frost,1979,"['Animation', 'Kids', 'Family', 'Musical', 'Performing Arts', 'Television']",57.0
536,jamaica inn,1939,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Mystery', 'Suspense']",57.0
537,jason and the argonauts,1963,"['Action', 'Adventure', 'Classics', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",89.0
538,the jazz singer,1927,"['Classics', 'Drama', 'Musical', 'Performing Arts']",75.0
539,the jazz singer,1980,"['Drama', 'Musical', 'Performing Arts']",19.0
540,jesus christ superstar,1973,"['Drama', 'Musical', 'Performing Arts', 'Faith', 'Spirituality']",52.0
541,johnny belinda,1948,"['Classics', 'Drama']",89.0
542,judex,1963,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Drama']",90.0
543,julius caesar,1953,"['Classics', 'Drama', 'Mystery', 'Suspense']",95.0
544,julius caesar,1970,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Drama']",40.0
545,jungle book,1942,"['Action', 'Adventure', 'Classics', 'Drama']",57.0
546,kansas,1988,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",20.0
547,kickboxer,1989,"['Action', 'Adventure', 'Drama']",36.0
548,kid galahad,1962,"['Classics', 'Drama', 'Musical', 'Performing Arts']",40.0
549,the killer elite,1975,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",50.0
550,the king and i,1956,"['Classics', 'Musical', 'Performing Arts', 'Romance']",96.0
551,king kong,1933,"['Action', 'Adventure', 'Classics', 'Horror']",98.0
552,king kong,1976,"['Action', 'Adventure', 'Horror', 'Science Fiction', 'Fantasy']",53.0
553,the king of comedy,1983,"['Comedy', 'Drama', 'Mystery', 'Suspense']",89.0
554,king of kings,1961,"['Classics', 'Drama', 'Faith', 'Spirituality']",85.0
555,king solomon s mines,1950,"['Action', 'Adventure', 'Classics', 'Drama']",92.0
556,the lady vanishes,1938,"['Classics', 'Mystery', 'Suspense']",98.0
557,the ladykillers,1955,"['Art House', 'International', 'Classics', 'Comedy', 'Drama', 'Mystery', 'Suspense']",100.0
558,laura,1944,"['Classics', 'Mystery', 'Suspense']",100.0
559,legend,1985,"['Drama', 'Science Fiction', 'Fantasy']",38.0
560,les miserables,1935,"['Classics', 'Drama']",83.0
561,the letter,1940,"['Classics', 'Drama']",100.0
562,lilies of the field,1963,"['Classics', 'Comedy', 'Drama']",91.0
563,the lion in winter,1968,"['Classics', 'Drama']",90.0
564,the little drummer boy,2013,"['Animation', 'Art House', 'International', 'Kids', 'Family']",75.0
565,little lord fauntleroy,1936,"['Classics', 'Drama', 'Kids', 'Family']",88.0
566,the little princess,1939,"['Classics', 'Comedy', 'Drama', 'Kids', 'Family', 'Musical', 'Performing Arts']",88.0
567,a little romance,1979,"['Art House', 'International', 'Comedy', 'Drama', 'Romance']",71.0
568,the little shop of horrors,1960,"['Classics', 'Comedy', 'Cult Movies', 'Horror']",92.0
569,little shop of horrors,1986,"['Comedy', 'Horror', 'Musical', 'Performing Arts', 'Science Fiction', 'Fantasy']",90.0
570,little women,1933,"['Classics', 'Drama', 'Kids', 'Family', 'Romance']",94.0
571,little women,1949,"['Classics', 'Drama', 'Kids', 'Family', 'Romance']",71.0
572,lock up,1989,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",23.0
573,lolita,1962,"['Classics', 'Comedy', 'Drama']",91.0
574,long day s journey into night,1962,"['Classics', 'Drama']",94.0
575,the long hot summer,1958,"['Classics', 'Drama']",89.0
576,the longest yard,1974,"['Action', 'Adventure', 'Classics', 'Comedy', 'Drama']",79.0
577,look back in anger,1958,"['Art House', 'International', 'Classics', 'Drama']",92.0
578,the lost patrol,1934,"['Action', 'Adventure', 'Classics', 'Drama']",100.0
579,the love bug,1969,"['Action', 'Adventure', 'Classics', 'Comedy', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",76.0
580,lovesick,1983,"['Comedy', 'Romance']",40.0
581,lust for life,1956,"['Classics', 'Drama']",100.0
582,m,1931,"['Art House', 'International', 'Drama', 'Mystery', 'Suspense']",100.0
583,madame x,1966,"['Art House', 'International', 'Classics', 'Drama']",60.0
584,made in heaven,2016,"['Comedy', 'Drama', 'Science Fiction', 'Fantasy', 'Romance']",50.0
585,the magic flute,1975,"['Art House', 'International', 'Comedy', 'Musical', 'Performing Arts', 'Science Fiction', 'Fantasy', 'Television', 'Romance']",91.0
586,the magnificent ambersons,1942,"['Classics', 'Drama']",89.0
587,the magnificent seven,1960,"['Action', 'Adventure', 'Classics', 'Drama', 'Western']",89.0
588,the main event,1979,"['Comedy', 'Special Interest', 'Romance']",40.0
589,the maltese falcon,1941,"['Drama', 'Mystery', 'Suspense']",100.0
590,a man for all seasons,1966,"['Classics', 'Drama']",83.0
591,the manchurian candidate,1962,"['Classics', 'Drama', 'Mystery', 'Suspense']",97.0
592,the manhattan project,1986,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",50.0
593,manhunter,1986,"['Action', 'Adventure', 'Mystery', 'Suspense']",93.0
594,mannequin,1987,"['Comedy', 'Science Fiction', 'Fantasy', 'Romance']",21.0
595,the mark of zorro,1920,"['Action', 'Adventure', 'Classics', 'Western', 'Romance']",88.0
596,marty,1955,"['Classics', 'Drama', 'Romance']",98.0
597,masquerade,1988,"['Horror', 'Mystery', 'Suspense', 'Romance']",50.0
598,the mechanic,1972,"['Action', 'Adventure', 'Classics', 'Drama', 'Mystery', 'Suspense']",25.0
599,the men,1950,"['Classics', 'Drama']",77.0
600,meteor,1979,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",5.0
601,metropolis,1927,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Drama', 'Science Fiction', 'Fantasy']",97.0
602,a midsummer night s dream,1935,"['Classics', 'Comedy', 'Drama', 'Science Fiction', 'Fantasy', 'Romance']",91.0
603,mighty joe young,1949,"['Action', 'Adventure', 'Classics', 'Drama', 'Science Fiction', 'Fantasy']",95.0
604,the miracle worker,1962,"['Classics', 'Drama']",96.0
605,missing in action,1984,"['Action', 'Adventure']",19.0
606,the mission,1986,"['Art House', 'International', 'Drama']",64.0
607,mister roberts,1955,"['Classics', 'Comedy', 'Drama']",92.0
608,moby dick,1956,"['Action', 'Adventure', 'Classics', 'Drama']",86.0
609,monkey business,1931,"['Classics', 'Comedy']",94.0
610,monkey business,1952,"['Classics', 'Comedy', 'Drama', 'Science Fiction', 'Fantasy']",88.0
611,moonraker,1979,"['Action', 'Adventure', 'Mystery', 'Suspense', 'Science Fiction', 'Fantasy']",60.0
612,morning glory,1933,"['Classics', 'Drama']",64.0
613,moulin rouge,1952,"['Classics', 'Drama', 'Musical', 'Performing Arts']",78.0
614,mr mrs smith,1941,"['Classics', 'Comedy', 'Romance']",67.0
615,mrs soffel,1984,"['Drama', 'Mystery', 'Suspense']",36.0
616,the mummy,1932,"['Classics', 'Horror', 'Romance']",88.0
617,the mummy,1959,"['Art House', 'International', 'Classics', 'Horror']",89.0
618,murder,1930,"['Classics', 'Drama', 'Mystery', 'Suspense']",88.0
619,the music man,1962,"['Musical', 'Performing Arts', 'Romance']",94.0
620,mutiny on the bounty,1935,"['Action', 'Adventure', 'Classics', 'Drama']",93.0
621,mutiny on the bounty,1962,"['Action', 'Adventure', 'Classics', 'Drama']",68.0
622,my man godfrey,1936,"['Classics', 'Comedy', 'Drama', 'Romance']",97.0
623,mysterious island,1961,"['Action', 'Adventure', 'Kids', 'Family', 'Science Fiction', 'Fantasy']",80.0
624,near dark,1987,"['Horror', 'Mystery', 'Suspense', 'Western', 'Romance']",88.0
625,neighbors,1981,['Comedy'],57.0
626,next of kin,1989,"['Action', 'Adventure', 'Drama']",56.0
627,nicholas and alexandra,1971,"['Art House', 'International', 'Classics', 'Drama']",67.0
628,night and day,1946,"['Classics', 'Drama', 'Musical', 'Performing Arts']",60.0
629,a night at the opera,1935,"['Classics', 'Comedy', 'Musical', 'Performing Arts', 'Romance']",98.0
630,night of the living dead,1968,"['Classics', 'Cult Movies', 'Horror']",97.0
631,a night to remember,1958,"['Action', 'Adventure', 'Classics', 'Drama', 'Special Interest']",100.0
632,nighthawks,1981,"['Action', 'Adventure']",70.0
633,no man s land,1987,"['Action', 'Adventure', 'Drama']",50.0
634,no mercy,1986,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",27.0
635,no way out,1987,"['Action', 'Adventure', 'Drama', 'Mystery', 'Suspense']",91.0
636,the nutty professor,1963,"['Classics', 'Comedy']",85.0
637,obsession,1976,"['Drama', 'Mystery', 'Suspense']",73.0
638,the odd couple,1968,"['Classics', 'Comedy', 'Drama']",97.0
639,odd man out,1947,"['Classics', 'Drama', 'Mystery', 'Suspense']",100.0
640,the odessa file,1974,"['Action', 'Adventure', 'Art House', 'International', 'Classics', 'Drama', 'Mystery', 'Suspense']",64.0
