ID,title,release_year,genres,rating
424,a few good men,1992,"['Drama', 'Thriller']",7.7
425,glengarry glen ross,1992,"['Crime', 'Drama', 'Mystery']",7.7
426,home alone 2 lost in new york,1992,"['Adventure', 'Comedy', 'Crime']",6.8
427,lat sau san taam,1992,"['Action', 'Crime', 'Thriller']",7.7
428,the last of mohicans,1992,"['Action', 'Adventure', 'Drama']",7.7
429,a league of their own,1992,"['Comedy', 'Drama', 'Sport']",7.3
430,lethal weapon 3,1992,"['Action', 'Crime', 'Thriller']",6.7
431,malcolm x,1992,"['Biography', 'Drama', 'History']",7.7
432,el mariachi,1992,"['Action', 'Crime', 'Thriller']",6.8
433,the mighty ducks,1992,"['Comedy', 'Drama', 'Family']",6.5
434,the muppet christmas carol,1992,"['Comedy', 'Drama', 'Family']",7.7
435,my cousin vinny,1992,"['Comedy', 'Crime']",7.6
436,passenger 57,1992,"['Action', 'Crime', 'Thriller']",5.9
437,patriot games,1992,"['Action', 'Thriller']",6.8
438,the player,1992,"['Comedy', 'Crime', 'Drama']",7.5
439,reservoir dogs,1992,"['Crime', 'Thriller']",8.3
440,a river runs through it,1992,['Drama'],7.2
441,scent of a woman,1992,['Drama'],8.0
442,sister act,1992,"['Comedy', 'Family', 'Music']",6.5
443,sneakers,1992,"['Comedy', 'Crime', 'Drama']",7.1
444,twin peaks fire walk with me,1992,"['Drama', 'Horror', 'Mystery']",7.3
445,under siege,1992,"['Action', 'Thriller']",6.5
446,unforgiven,1992,"['Drama', 'Western']",8.2
447,universal soldier,1992,"['Action', 'Sci-Fi']",6.1
448,wayne s world,1992,"['Comedy', 'Music']",7.0
449,addams family values,1993,"['Comedy', 'Fantasy']",6.8
450,the age of innocence,1993,"['Drama', 'Romance']",7.2
451,alive,1993,"['Adventure', 'Biography', 'Drama']",7.1
452,army of darkness,1992,"['Comedy', 'Horror']",7.4
453,batman mask of the phantasm,1993,"['Action', 'Adventure', 'Animation']",7.8
454,a bronx tale,1993,"['Crime', 'Drama']",7.8
455,carlito s way,1993,"['Crime', 'Drama', 'Thriller']",7.9
456,cliffhanger,1993,"['Action', 'Adventure', 'Thriller']",6.5
457,coneheads,1993,"['Comedy', 'Sci-Fi']",5.4
458,cool runnings,1993,"['Adventure', 'Comedy', 'Family']",7.0
459,dave,1993,"['Comedy', 'Romance']",6.9
460,dazed and confused,1993,['Comedy'],7.6
461,demolition man,1993,"['Action', 'Sci-Fi', 'Thriller']",6.7
462,falling down,1993,"['Action', 'Crime', 'Drama']",7.6
463,the firm,1993,"['Drama', 'Mystery', 'Thriller']",6.9
464,free willy,1993,"['Adventure', 'Drama', 'Family']",6.0
465,the fugitive,1993,"['Action', 'Crime', 'Drama']",7.8
467,hard target,1993,"['Action', 'Crime', 'Thriller']",6.2
468,hocus pocus,1993,"['Comedy', 'Family', 'Fantasy']",6.9
469,hot shots part deux,1993,"['Action', 'Comedy']",6.6
470,in the line of fire,1993,"['Action', 'Crime', 'Drama']",7.2
471,in the name of father,1993,"['Biography', 'Crime', 'Drama']",8.1
472,indecent proposal,1993,"['Drama', 'Romance']",6.0
473,jurassic park,1993,"['Action', 'Adventure', 'Sci-Fi']",8.2
474,kalifornia,1993,"['Crime', 'Drama', 'Thriller']",6.7
475,last action hero,1993,"['Action', 'Adventure', 'Comedy']",6.5
476,menace ii society,1993,"['Crime', 'Drama', 'Thriller']",7.5
477,mrs doubtfire,1993,"['Comedy', 'Drama']",7.1
478,much ado about nothing,1993,"['Comedy', 'Drama', 'Romance']",7.3
479,loaded weapon 1,1993,"['Action', 'Comedy', 'Crime']",6.2
480,the nightmare before christmas,1993,"['Animation', 'Family', 'Fantasy']",7.9
481,the pelican brief,1993,"['Crime', 'Drama', 'Mystery']",6.6
482,a perfect world,1993,"['Crime', 'Drama', 'Thriller']",7.5
483,philadelphia,1993,['Drama'],7.7
484,the piano,1993,"['Drama', 'Music', 'Romance']",7.5
485,the remains of day,1993,"['Drama', 'Romance']",7.8
486,robin hood men in tights,1993,"['Adventure', 'Comedy', 'Musical']",6.7
487,robocop 3,1993,"['Action', 'Crime', 'Sci-Fi']",4.1
488,the sandlot,1993,"['Comedy', 'Drama', 'Family']",7.8
489,schindler s list,1993,"['Biography', 'Drama', 'History']",9.0
490,sister act 2 back in the habit,1993,"['Comedy', 'Family', 'Music']",5.7
491,sleepless in seattle,1993,"['Comedy', 'Drama', 'Romance']",6.8
492,super mario bros,1993,"['Adventure', 'Comedy', 'Family']",4.1
493,the three musketeers,1993,"['Action', 'Adventure', 'Romance']",6.4
494,tombstone,1993,"['Biography', 'Drama', 'History']",7.8
495,true romance,1993,"['Crime', 'Drama', 'Romance']",7.9
496,wayne s world 2,1993,"['Comedy', 'Music']",6.2
497,what s eating gilbert grape,1993,['Drama'],7.7
498,ace ventura pet detective,1994,['Comedy'],6.9
499,baby s day out,1994,"['Adventure', 'Comedy', 'Crime']",6.2
500,beverly hills cop iii,1994,"['Action', 'Comedy', 'Crime']",5.5
501,clear and present danger,1994,"['Action', 'Crime', 'Drama']",6.9
502,clerks,1994,['Comedy'],7.7
503,the client,1994,"['Crime', 'Drama', 'Mystery']",6.7
504,the crow,1994,"['Action', 'Crime', 'Drama']",7.5
505,disclosure,1994,"['Drama', 'Thriller']",6.2
506,dumb and dumber,1994,['Comedy'],7.3
507,ed wood,1994,"['Biography', 'Comedy', 'Drama']",7.8
508,the flintstones,1994,"['Comedy', 'Family', 'Fantasy']",5.0
509,forrest gump,1994,"['Drama', 'Romance']",8.8
510,four weddings and a funeral,1994,"['Comedy', 'Drama', 'Romance']",7.1
511,frankenstein,1994,"['Drama', 'Horror', 'Romance']",6.3
512,heavenly creatures,1994,"['Biography', 'Crime', 'Drama']",7.3
513,the hudsucker proxy,1994,"['Comedy', 'Drama', 'Fantasy']",7.2
514,interview with the vampire chronicles,1994,"['Drama', 'Fantasy', 'Horror']",7.5
515,junior,1994,"['Comedy', 'Romance', 'Sci-Fi']",4.7
516,legends of the fall,1994,"['Drama', 'Romance', 'War']",7.5
517,the lion king,1994,"['Adventure', 'Animation', 'Drama']",8.5
518,the little rascals,1994,"['Comedy', 'Family', 'Romance']",6.3
519,little women,1994,"['Drama', 'Family', 'Romance']",7.3
520,the mask,1994,"['Action', 'Comedy', 'Crime']",6.9
521,maverick,1994,"['Action', 'Adventure', 'Comedy']",7.0
522,naked gun 33 1 3 the final insult,1994,"['Comedy', 'Crime']",6.5
523,natural born killers,1994,"['Action', 'Crime', 'Romance']",7.2
524,pulp fiction,1994,"['Crime', 'Drama']",8.9
526,reality bites,1994,"['Comedy', 'Drama', 'Romance']",6.6
527,rihie rih,1994,"['Comedy', 'Family']",5.4
528,the santa clause,1994,"['Comedy', 'Drama', 'Family']",6.5
529,shallow grave,1994,"['Crime', 'Drama', 'Thriller']",7.3
530,the shawshank redemption,1994,['Drama'],9.3
531,the specialist,1994,"['Action', 'Drama', 'Thriller']",5.6
532,speed,1994,"['Action', 'Adventure', 'Thriller']",7.3
533,star trek generations,1994,"['Action', 'Adventure', 'Mystery']",6.6
534,stargate,1994,"['Action', 'Adventure', 'Sci-Fi']",7.0
535,street fighter,1994,"['Action', 'Adventure', 'Comedy']",4.0
536,timecop,1994,"['Action', 'Crime', 'Sci-Fi']",5.9
537,true lies,1994,"['Action', 'Comedy', 'Thriller']",7.3
538,wes craven s new nightmare,1994,"['Fantasy', 'Horror', 'Mystery']",6.4
539,wolf,1994,"['Drama', 'Horror', 'Romance']",6.3
540,wyatt earp,1994,"['Action', 'Adventure', 'Biography']",6.7
541,ace ventura when nature calls,1995,"['Adventure', 'Comedy', 'Crime']",6.4
542,the american president,1995,"['Comedy', 'Drama', 'Romance']",6.8
543,apollo 13,1995,"['Adventure', 'Drama', 'History']",7.7
544,assassins,1995,"['Action', 'Crime', 'Thriller']",6.3
545,babe,1995,"['Comedy', 'Drama', 'Family']",6.9
546,bad boys,1995,"['Action', 'Comedy', 'Crime']",6.8
547,the basketball diaries,1995,"['Biography', 'Crime', 'Drama']",7.3
548,batman forever,1995,"['Action', 'Adventure']",5.4
549,before sunrise,1995,"['Drama', 'Romance']",8.1
550,billy madison,1995,['Comedy'],6.3
551,braveheart,1995,"['Biography', 'Drama', 'History']",8.3
552,the bridges of madison county,1995,"['Drama', 'Romance']",7.6
553,casino,1995,"['Crime', 'Drama']",8.2
554,casper,1995,"['Comedy', 'Family', 'Fantasy']",6.2
555,la cite des enfants perdus,1995,"['Adventure', 'Drama', 'Fantasy']",7.5
556,clueless,1995,"['Comedy', 'Romance']",6.9
557,copycat,1995,"['Drama', 'Mystery', 'Thriller']",6.6
558,crimson tide,1995,"['Action', 'Drama', 'Thriller']",7.3
559,dangerous minds,1995,"['Biography', 'Drama']",6.5
560,dead man,1995,"['Adventure', 'Drama', 'Fantasy']",7.5
561,dead man walking,1995,"['Crime', 'Drama']",7.5
562,desperado,1995,"['Action', 'Crime', 'Drama']",7.1
563,die hard with a vengeance,1995,"['Action', 'Adventure', 'Thriller']",7.6
564,don juan demarco,1994,"['Comedy', 'Drama', 'Romance']",6.7
565,first knight,1995,"['Action', 'Adventure', 'Drama']",6.0
566,four rooms,1995,['Comedy'],6.7
567,french kiss,1995,"['Comedy', 'Drama', 'Romance']",6.6
568,friday,1995,"['Comedy', 'Drama']",7.2
569,get shorty,1995,"['Comedy', 'Crime', 'Thriller']",6.9
570,goldeneye,1995,"['Action', 'Adventure', 'Thriller']",7.2
571,a goofy movie,1995,"['Adventure', 'Animation', 'Comedy']",6.9
572,hackers,1995,"['Crime', 'Drama', 'Romance']",6.2
573,heat,1995,"['Action', 'Crime', 'Drama']",8.3
574,in the mouth of madness,1994,"['Drama', 'Fantasy', 'Horror']",7.1
575,johnny mnemonic,1995,"['Action', 'Drama', 'Sci-Fi']",5.6
576,judge dredd,1995,"['Action', 'Crime', 'Sci-Fi']",5.6
577,jumanji,1995,"['Adventure', 'Comedy', 'Family']",7.1
578,kids,1995,['Drama'],7.0
579,leaving las vegas,1995,"['Drama', 'Romance']",7.5
580,mallrats,1995,"['Comedy', 'Romance']",7.0
581,mortal kombat,1995,"['Action', 'Adventure', 'Fantasy']",5.8
582,the net,1995,"['Action', 'Crime', 'Drama']",6.0
583,outbreak,1995,"['Action', 'Drama', 'Thriller']",6.6
584,pocahontas,1995,"['Adventure', 'Animation', 'Drama']",6.7
585,the quick and dead,1995,"['Action', 'Drama', 'Romance']",6.5
586,se7en,1995,"['Crime', 'Drama', 'Mystery']",8.6
587,sense and sensibility,1995,"['Drama', 'Romance']",7.7
588,showgirls,1995,['Drama'],5.0
589,species,1995,"['Action', 'Horror', 'Sci-Fi']",5.9
590,strange days,1995,"['Crime', 'Drama', 'Sci-Fi']",7.2
591,to die for,1995,"['Comedy', 'Crime', 'Drama']",6.8
592,tommy boy,1995,"['Adventure', 'Comedy']",7.1
593,toy story,1995,"['Adventure', 'Animation', 'Comedy']",8.3
594,twelve monkeys,1995,"['Mystery', 'Sci-Fi', 'Thriller']",8.0
595,underground,1995,"['Comedy', 'Drama', 'Fantasy']",8.1
596,the usual suspects,1995,"['Crime', 'Drama', 'Mystery']",8.5
597,waterworld,1995,"['Action', 'Adventure', 'Sci-Fi']",6.3
598,while you were sleeping,1995,"['Comedy', 'Drama', 'Romance']",6.8
599,101 dalmatians,1996,"['Adventure', 'Comedy', 'Crime']",5.7
600,beavis and butt head do america,1996,"['Adventure', 'Animation', 'Comedy']",6.8
601,the birdcage,1996,['Comedy'],7.2
602,bottle rocket,1996,"['Comedy', 'Crime', 'Drama']",6.9
603,bound,1996,"['Crime', 'Thriller']",7.3
604,broken arrow,1996,"['Action', 'Adventure', 'Thriller']",6.1
605,the cable guy,1996,"['Comedy', 'Drama', 'Thriller']",6.1
606,chain reaction,1996,"['Action', 'Drama', 'Sci-Fi']",5.6
607,courage under fire,1996,"['Action', 'Drama', 'Mystery']",6.6
608,the craft,1996,"['Drama', 'Fantasy', 'Horror']",6.4
609,crash,1996,['Drama'],6.4
610,daylight,1996,"['Action', 'Adventure', 'Drama']",5.9
611,don t be a menace to south central while drinking your juice in the hood,1996,"['Comedy', 'Crime']",6.5
612,dragonheart,1996,"['Action', 'Adventure', 'Fantasy']",6.4
613,the english patient,1996,"['Drama', 'Romance', 'War']",7.4
614,eraser,1996,"['Action', 'Crime', 'Thriller']",6.2
615,escape from l a,1996,"['Action', 'Adventure', 'Sci-Fi']",5.7
616,executive decision,1996,"['Action', 'Adventure', 'Thriller']",6.5
617,the fan,1996,"['Action', 'Drama', 'Sport']",5.9
618,fargo,1996,"['Crime', 'Thriller']",8.1
619,the first wives club,1996,['Comedy'],6.4
620,the frighteners,1996,"['Comedy', 'Fantasy', 'Horror']",7.1
621,from dusk till dawn,1996,"['Action', 'Crime', 'Horror']",7.2
622,the ghost and darkness,1996,"['Adventure', 'Drama', 'Thriller']",6.8
623,happy gilmore,1996,"['Comedy', 'Sport']",7.0
624,the hunchback of notre dame,1996,"['Animation', 'Drama', 'Family']",7.0
625,independence day,1996,"['Action', 'Adventure', 'Sci-Fi']",7.0
626,jack,1996,"['Comedy', 'Drama', 'Fantasy']",5.8
627,james and the giant peach,1996,"['Adventure', 'Animation', 'Family']",6.7
628,jerry maguire,1996,"['Comedy', 'Drama', 'Romance']",7.3
629,jingle all the way,1996,"['Adventure', 'Comedy', 'Family']",5.7
630,kingpin,1996,"['Comedy', 'Sport']",6.9
631,last man standing,1996,"['Action', 'Crime', 'Drama']",6.4
632,the long kiss goodnight,1996,"['Action', 'Crime', 'Drama']",6.8
633,lost highway,1997,"['Mystery', 'Thriller']",7.6
634,mars attacks,1996,"['Comedy', 'Sci-Fi']",6.4
635,matilda,1996,"['Comedy', 'Family', 'Fantasy']",7.0
636,mission impossible,1996,"['Action', 'Adventure', 'Thriller']",7.2
637,the nutty professor,1996,"['Comedy', 'Romance', 'Sci-Fi']",5.7
638,the people vs larry flynt,1996,"['Biography', 'Drama']",7.3
639,phenomenon,1996,"['Drama', 'Fantasy', 'Romance']",6.4
640,primal fear,1996,"['Crime', 'Drama', 'Mystery']",7.7
641,ransom,1996,"['Action', 'Crime', 'Thriller']",6.7
642,the rock,1996,"['Action', 'Adventure', 'Thriller']",7.4
643,romeo juliet,1996,"['Drama', 'Romance']",6.7
644,scream,1996,"['Horror', 'Mystery']",7.4
645,shine,1996,"['Biography', 'Drama', 'Music']",7.6
646,sleepers,1996,"['Crime', 'Drama', 'Thriller']",7.5
647,sling blade,1996,['Drama'],8.0
648,space jam,1996,"['Adventure', 'Comedy', 'Family']",6.5
649,star trek first contact,1996,"['Action', 'Adventure', 'Drama']",7.6
650,swingers,1996,"['Comedy', 'Drama']",7.2
651,that thing you do,1996,"['Comedy', 'Drama', 'Music']",7.0
652,a time to kill,1996,"['Crime', 'Drama', 'Thriller']",7.5
653,tin cup,1996,"['Comedy', 'Drama', 'Romance']",6.4
654,twister,1996,"['Action', 'Adventure', 'Thriller']",6.5
655,absolute power,1997,"['Action', 'Crime', 'Drama']",6.7
656,air force one,1997,"['Action', 'Drama', 'Thriller']",6.5
657,alien resurrection,1997,"['Action', 'Horror', 'Sci-Fi']",6.2
658,amistad,1997,"['Biography', 'Drama', 'History']",7.3
659,anaconda,1997,"['Action', 'Adventure', 'Horror']",4.9
660,anastasia,1997,"['Adventure', 'Animation', 'Drama']",7.1
661,austin powers international man of mystery,1997,"['Adventure', 'Comedy']",7.0
662,batman robin,1997,"['Action', 'Sci-Fi']",3.8
663,bean,1997,"['Adventure', 'Comedy', 'Family']",6.5
664,the big lebowski,1998,"['Comedy', 'Crime']",8.1
665,boogie nights,1997,['Drama'],7.9
666,breakdown,1997,"['Crime', 'Drama', 'Mystery']",7.0
667,buffalo 66,1998,"['Comedy', 'Drama', 'Romance']",7.4
668,la vita e bella,1997,"['Comedy', 'Drama', 'Romance']",8.6
669,chasing amy,1997,"['Comedy', 'Drama', 'Romance']",7.2
670,bacheha ye aseman,1997,"['Drama', 'Family', 'Sport']",8.2
671,con air,1997,"['Action', 'Crime', 'Thriller']",6.9
672,conspiracy theory,1997,"['Action', 'Drama', 'Mystery']",6.7
673,contact,1997,"['Drama', 'Mystery', 'Sci-Fi']",7.5
674,cop land,1997,"['Crime', 'Drama', 'Thriller']",7.0
675,dante s peak,1997,"['Action', 'Adventure', 'Thriller']",6.0
676,dark city,1998,"['Fantasy', 'Mystery', 'Sci-Fi']",7.6
677,the devil s advocate,1997,"['Drama', 'Fantasy', 'Mystery']",7.5
678,the devil s own,1997,"['Action', 'Crime', 'Drama']",6.2
679,doctor dolittle,1998,"['Comedy', 'Family', 'Fantasy']",5.4
680,donnie brasco,1997,"['Biography', 'Crime', 'Drama']",7.7
681,the edge,1997,"['Action', 'Adventure', 'Drama']",6.9
682,event horizon,1997,"['Horror', 'Sci-Fi', 'Thriller']",6.6
683,face off,1997,"['Action', 'Crime', 'Sci-Fi']",7.3
684,the fifth element,1997,"['Action', 'Adventure', 'Sci-Fi']",7.6
685,flubber,1997,"['Comedy', 'Family', 'Sci-Fi']",5.3
686,the full monty,1997,"['Comedy', 'Drama']",7.2
687,g i jane,1997,"['Action', 'Drama', 'War']",6.0
688,the game,1997,"['Drama', 'Mystery', 'Thriller']",7.7
689,gattaca,1997,"['Drama', 'Sci-Fi', 'Thriller']",7.7
690,george of the jungle,1997,"['Action', 'Adventure', 'Comedy']",5.5
691,good will hunting,1997,"['Drama', 'Romance']",8.3
692,great expectations,1998,"['Drama', 'Romance']",6.8
693,grosse pointe blank,1997,"['Action', 'Comedy', 'Crime']",7.3
694,sydney,1996,"['Crime', 'Drama']",7.1
695,hercules,1997,"['Adventure', 'Animation', 'Comedy']",7.3
696,home alone 3,1997,"['Action', 'Comedy', 'Crime']",4.6
697,i know what you did last summer,1997,"['Horror', 'Mystery']",5.8
698,the ice storm,1997,['Drama'],7.3
699,the jackal,1997,"['Action', 'Crime', 'Drama']",6.4
700,jackie brown,1997,"['Crime', 'Drama', 'Thriller']",7.5
701,kiss the girls,1997,"['Crime', 'Drama', 'Mystery']",6.6
702,l a confidential,1997,"['Crime', 'Drama', 'Mystery']",8.2
703,liar,1997,"['Comedy', 'Fantasy']",6.9
704,lolita,1997,"['Drama', 'Romance']",6.8
705,the lost world jurassic park,1997,"['Action', 'Adventure', 'Sci-Fi']",6.5
706,meet joe black,1998,"['Drama', 'Fantasy', 'Romance']",7.2
707,men in black,1997,"['Action', 'Adventure', 'Comedy']",7.3
708,mimic,1997,"['Horror', 'Sci-Fi']",6.0
709,mortal kombat annihilation,1997,"['Action', 'Adventure', 'Fantasy']",3.6
710,mouse hunt,1997,['Comedy'],6.5
711,my best friend s wedding,1997,"['Comedy', 'Drama', 'Romance']",6.3
712,as good it gets,1997,"['Comedy', 'Drama', 'Romance']",7.7
713,the peacemaker,1997,"['Action', 'Drama', 'Thriller']",6.0
714,the postman,1997,"['Action', 'Adventure', 'Drama']",6.1
715,the rainmaker,1997,"['Crime', 'Drama', 'Thriller']",7.2
716,the saint,1997,"['Action', 'Adventure', 'Romance']",6.2
717,scream 2,1997,"['Horror', 'Mystery']",6.3
718,seven years in tibet,1997,"['Adventure', 'Biography', 'Drama']",7.1
719,sliding doors,1998,"['Comedy', 'Drama', 'Fantasy']",6.7
720,soldier,1998,"['Action', 'Drama', 'Sci-Fi']",6.0
721,spawn,1997,"['Action', 'Crime', 'Drama']",5.2
722,speed 2 cruise control,1997,"['Action', 'Adventure', 'Crime']",3.9
723,sphere,1998,"['Action', 'Mystery', 'Sci-Fi']",6.1
724,three kings,1999,"['Action', 'Adventure', 'Comedy']",7.1
725,starship troopers,1997,"['Action', 'Adventure', 'Sci-Fi']",7.3
726,a simple plan,1998,"['Crime', 'Drama', 'Thriller']",7.5
727,titanic,1997,"['Drama', 'Romance']",7.9
728,tomorrow never dies,1997,"['Action', 'Adventure', 'Thriller']",6.5
729,toy story 2,1999,"['Adventure', 'Animation', 'Comedy']",7.9
730,the truman show,1998,"['Comedy', 'Drama']",8.2
731,u turn,1997,"['Crime', 'Drama', 'Thriller']",6.7
732,vegas vacation,1997,['Comedy'],5.9
733,volcano,1997,"['Action', 'Drama', 'Sci-Fi']",5.5
734,the waterboy,1998,"['Comedy', 'Sport']",6.1
735,american history x,1998,"['Crime', 'Drama']",8.5
736,antz,1998,"['Adventure', 'Animation', 'Comedy']",6.5
737,armageddon,1998,"['Action', 'Adventure', 'Sci-Fi']",6.7
738,being john malkovich,1999,"['Comedy', 'Drama', 'Fantasy']",7.7
739,blade,1998,"['Action', 'Horror', 'Sci-Fi']",7.1
740,the mummy,1999,"['Action', 'Adventure', 'Fantasy']",7.1
741,a bug s life,1998,"['Adventure', 'Animation', 'Comedy']",7.2
742,chicken run,2000,"['Adventure', 'Animation', 'Comedy']",7.1
743,ever after,1998,"['Drama', 'Romance']",7.1
744,city of angels,1998,"['Drama', 'Fantasy', 'Romance']",6.7
745,deep impact,1998,"['Action', 'Drama', 'Sci-Fi']",6.2
746,dogma,1999,"['Adventure', 'Comedy', 'Drama']",7.3
747,the 13th warrior,1999,"['Action', 'Adventure', 'History']",6.6
748,enemy of the state,1998,"['Action', 'Thriller']",7.3
749,eyes wide shut,1999,"['Drama', 'Mystery', 'Thriller']",7.5
750,fantastic four,2005,"['Action', 'Adventure', 'Fantasy']",5.7
751,fear and loathing in las vegas,1998,"['Adventure', 'Comedy', 'Drama']",7.5
752,frida,2002,"['Biography', 'Drama', 'Romance']",7.3
753,from hell,2001,"['Horror', 'Mystery', 'Thriller']",6.7
754,godzilla,1998,"['Action', 'Sci-Fi', 'Thriller']",5.4
755,stepmom,1998,"['Comedy', 'Drama']",6.8
756,the green mile,1999,"['Crime', 'Drama', 'Fantasy']",8.6
757,half baked,1998,"['Comedy', 'Crime']",6.6
758,halloween h20 20 years later,1998,"['Horror', 'Thriller']",5.8
759,la leggenda del pianista sull oceano,1998,"['Drama', 'Music', 'Romance']",8.0
760,the lord of rings fellowship ring,2001,"['Action', 'Adventure', 'Drama']",8.8
761,lost in space,1998,"['Action', 'Adventure', 'Family']",5.2
762,the man in iron mask,1998,"['Action', 'Adventure', 'Drama']",6.5
763,the mask of zorro,1998,"['Action', 'Adventure', 'Comedy']",6.8
764,mercury rising,1998,"['Action', 'Crime', 'Drama']",6.1
765,mission impossible ii,2000,"['Action', 'Adventure', 'Thriller']",6.1
766,mulan,1998,"['Adventure', 'Animation', 'Comedy']",7.7
767,the negotiator,1998,"['Action', 'Crime', 'Drama']",7.3
768,a night at the roxbury,1998,"['Comedy', 'Music', 'Romance']",6.2
769,out of sight,1998,"['Comedy', 'Crime', 'Drama']",7.0
